order_id,client_id,product_type,box_size,quantity,delivery_date,order_date,material_bom
PO0801,CLI011,medium_printed,medium,400,2023-03-02,2023-02-23,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0802,CLI006,small_printed,small,750,2023-03-31,2023-03-24,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0803,CLI028,medium_printed,medium,100,2023-11-21,2023-11-01,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0804,CLI004,large_premium,large,200,2023-04-13,2023-03-26,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0805,CLI027,small_std,small,250,2023-06-30,2023-06-19,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0806,CLI019,large_premium,large,1000,2023-10-24,2023-10-11,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0807,CLI026,medium_printed,medium,100,2023-05-10,2023-05-02,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0808,CLI004,large_std,large,200,2023-10-29,2023-10-09,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0809,CLI019,medium_printed,medium,150,2023-01-20,2023-01-02,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0810,CLI007,large_premium,large,250,2023-12-07,2023-11-17,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0811,CLI019,small_std,small,1000,2023-04-26,2023-04-16,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0812,CLI026,small_std,small,300,2023-09-08,2023-08-31,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0813,CLI042,small_printed,small,150,2023-09-21,2023-09-08,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0814,CLI025,large_std,large,400,2023-07-28,2023-07-18,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0815,CLI017,medium_printed,medium,100,2023-04-25,2023-04-06,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0816,CLI018,small_printed,small,250,2023-09-09,2023-08-27,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0817,CLI007,large_std,large,1000,2023-02-10,2023-02-01,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0818,CLI027,small_std,small,750,2023-12-25,2023-12-09,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0819,CLI034,large_std,large,500,2023-05-03,2023-04-27,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0820,CLI016,small_printed,small,800,2023-10-22,2023-10-02,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0821,CLI046,small_printed,small,500,2023-06-10,2023-06-03,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0822,CLI044,small_std,small,800,2023-10-06,2023-09-15,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0823,CLI012,large_std,large,600,2023-03-25,2023-03-17,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0824,CLI003,medium_std,medium,200,2023-04-30,2023-04-19,"{""M01"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M08"": 0.025, ""M11"": 0.003, ""M13"": 0.08}"
PO0825,CLI041,small_printed,small,250,2023-02-28,2023-02-10,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0826,CLI047,medium_std,medium,400,2023-11-14,2023-11-01,"{""M01"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M08"": 0.025, ""M11"": 0.003, ""M13"": 0.08}"
PO0827,CLI026,small_std,small,750,2023-03-03,2023-02-14,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0828,CLI030,large_std,large,750,2023-06-29,2023-06-16,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0829,CLI008,small_std,small,500,2024-01-15,2023-12-25,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0830,CLI038,small_printed,small,800,2023-03-27,2023-03-18,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0831,CLI050,large_std,large,800,2023-03-01,2023-02-21,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0832,CLI017,small_std,small,500,2023-06-12,2023-05-27,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0833,CLI039,small_printed,small,800,2023-12-22,2023-12-02,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0834,CLI026,small_printed,small,300,2023-01-30,2023-01-20,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0835,CLI026,medium_std,medium,100,2023-11-30,2023-11-13,"{""M01"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M08"": 0.025, ""M11"": 0.003, ""M13"": 0.08}"
PO0836,CLI048,medium_printed,medium,100,2024-01-01,2023-12-20,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0837,CLI022,small_printed,small,100,2023-06-03,2023-05-18,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0838,CLI045,medium_printed,medium,600,2023-06-22,2023-06-09,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0839,CLI020,large_premium,large,200,2023-03-04,2023-02-20,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0840,CLI047,large_premium,large,300,2023-08-30,2023-08-15,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0841,CLI029,small_printed,small,250,2023-11-13,2023-11-06,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0842,CLI024,medium_std,medium,750,2023-08-17,2023-07-28,"{""M01"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M08"": 0.025, ""M11"": 0.003, ""M13"": 0.08}"
PO0843,CLI020,small_std,small,150,2023-10-01,2023-09-21,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0844,CLI050,large_premium,large,200,2023-10-04,2023-09-17,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0845,CLI013,large_std,large,200,2023-10-24,2023-10-19,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0846,CLI030,medium_std,medium,100,2023-02-11,2023-01-30,"{""M01"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M08"": 0.025, ""M11"": 0.003, ""M13"": 0.08}"
PO0847,CLI024,small_std,small,300,2023-07-15,2023-07-04,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0848,CLI008,small_printed,small,1000,2023-10-03,2023-09-16,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0849,CLI032,large_premium,large,400,2023-01-28,2023-01-16,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0850,CLI038,large_std,large,600,2023-08-27,2023-08-17,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0851,CLI017,large_std,large,200,2023-07-15,2023-06-29,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0852,CLI002,large_premium,large,300,2023-12-26,2023-12-19,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0853,CLI050,small_printed,small,800,2023-02-05,2023-01-26,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0854,CLI014,medium_std,medium,1000,2023-05-06,2023-04-24,"{""M01"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M08"": 0.025, ""M11"": 0.003, ""M13"": 0.08}"
PO0855,CLI002,medium_printed,medium,750,2023-12-18,2023-11-30,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0856,CLI042,large_premium,large,200,2023-01-25,2023-01-05,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0857,CLI017,medium_std,medium,250,2023-11-09,2023-11-04,"{""M01"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M08"": 0.025, ""M11"": 0.003, ""M13"": 0.08}"
PO0858,CLI025,large_std,large,500,2023-06-19,2023-06-06,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0859,CLI030,medium_printed,medium,250,2023-09-06,2023-08-24,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0860,CLI026,medium_printed,medium,800,2024-01-03,2023-12-13,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0861,CLI043,large_std,large,750,2023-02-27,2023-02-22,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0862,CLI044,medium_printed,medium,300,2023-10-29,2023-10-15,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0863,CLI018,small_std,small,400,2023-09-11,2023-09-04,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0864,CLI042,large_premium,large,300,2023-06-29,2023-06-16,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0865,CLI010,large_premium,large,250,2023-12-14,2023-11-30,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0866,CLI026,large_std,large,800,2023-05-10,2023-05-04,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0867,CLI042,large_premium,large,100,2023-06-22,2023-06-13,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0868,CLI026,small_printed,small,500,2023-06-14,2023-06-01,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0869,CLI046,small_printed,small,800,2024-01-19,2024-01-13,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0870,CLI044,large_std,large,250,2023-04-23,2023-04-08,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0871,CLI023,large_std,large,1000,2023-12-13,2023-11-23,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0872,CLI036,large_std,large,1000,2023-06-13,2023-06-03,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0873,CLI009,medium_std,medium,600,2023-06-08,2023-05-31,"{""M01"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M08"": 0.025, ""M11"": 0.003, ""M13"": 0.08}"
PO0874,CLI022,large_premium,large,1000,2023-05-23,2023-05-13,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0875,CLI015,large_premium,large,400,2023-02-27,2023-02-15,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0876,CLI024,large_premium,large,400,2023-06-25,2023-06-07,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0877,CLI008,medium_printed,medium,600,2023-11-10,2023-10-27,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0878,CLI013,small_printed,small,600,2023-02-04,2023-01-28,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0879,CLI020,large_std,large,750,2023-03-20,2023-03-03,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0880,CLI013,small_printed,small,200,2023-02-06,2023-01-28,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0881,CLI021,medium_printed,medium,200,2023-08-17,2023-07-29,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0882,CLI022,large_premium,large,600,2023-04-10,2023-04-03,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0883,CLI004,large_premium,large,1000,2023-04-16,2023-04-01,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0884,CLI049,small_std,small,250,2023-09-02,2023-08-20,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0885,CLI049,medium_std,medium,600,2023-11-02,2023-10-23,"{""M01"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M08"": 0.025, ""M11"": 0.003, ""M13"": 0.08}"
PO0886,CLI028,small_std,small,1000,2023-03-26,2023-03-08,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0887,CLI001,small_printed,small,500,2023-08-28,2023-08-08,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0888,CLI001,small_std,small,400,2023-10-12,2023-10-01,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0889,CLI044,medium_printed,medium,100,2023-10-10,2023-09-29,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0890,CLI045,small_std,small,250,2023-11-29,2023-11-17,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0891,CLI025,medium_printed,medium,150,2023-06-18,2023-06-09,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0892,CLI005,large_std,large,200,2023-11-12,2023-10-29,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0893,CLI047,small_std,small,600,2023-06-16,2023-06-02,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0894,CLI028,large_std,large,400,2023-11-23,2023-11-02,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0895,CLI023,large_premium,large,600,2023-03-25,2023-03-10,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0896,CLI015,medium_std,medium,100,2023-04-12,2023-03-26,"{""M01"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M08"": 0.025, ""M11"": 0.003, ""M13"": 0.08}"
PO0897,CLI047,medium_std,medium,250,2024-01-17,2024-01-08,"{""M01"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M08"": 0.025, ""M11"": 0.003, ""M13"": 0.08}"
PO0898,CLI008,small_std,small,200,2023-11-19,2023-10-29,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0899,CLI041,medium_printed,medium,500,2024-01-06,2023-12-31,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0900,CLI004,medium_printed,medium,800,2023-10-07,2023-10-01,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0901,CLI045,large_premium,large,100,2023-03-02,2023-02-25,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0902,CLI008,small_std,small,500,2023-08-21,2023-08-02,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0903,CLI014,large_std,large,200,2023-05-30,2023-05-10,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0904,CLI027,large_premium,large,300,2023-12-23,2023-12-18,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0905,CLI040,large_premium,large,300,2023-03-14,2023-02-21,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0906,CLI007,large_std,large,500,2024-01-03,2023-12-25,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0907,CLI008,large_std,large,300,2024-01-12,2024-01-04,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0908,CLI013,small_std,small,800,2023-09-23,2023-09-12,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0909,CLI046,medium_printed,medium,400,2023-10-06,2023-09-25,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0910,CLI036,small_printed,small,100,2023-06-11,2023-06-01,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0911,CLI016,small_printed,small,400,2023-05-07,2023-04-17,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0912,CLI037,small_std,small,150,2023-01-14,2023-01-07,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0913,CLI050,large_premium,large,150,2023-09-19,2023-09-10,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0914,CLI042,large_std,large,300,2023-02-16,2023-02-08,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0915,CLI030,medium_std,medium,300,2023-09-05,2023-08-22,"{""M01"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M08"": 0.025, ""M11"": 0.003, ""M13"": 0.08}"
PO0916,CLI019,small_std,small,100,2023-03-03,2023-02-21,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0917,CLI048,medium_printed,medium,500,2023-12-28,2023-12-13,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0918,CLI009,small_std,small,100,2023-02-24,2023-02-18,"{""M01"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M08"": 0.015, ""M11"": 0.002, ""M13"": 0.05}"
PO0919,CLI023,large_premium,large,400,2023-12-08,2023-11-28,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0920,CLI024,small_printed,small,150,2023-11-28,2023-11-15,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0921,CLI026,medium_printed,medium,500,2023-04-12,2023-04-04,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
PO0922,CLI027,small_printed,small,600,2023-06-06,2023-05-20,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0923,CLI045,large_premium,large,200,2023-04-04,2023-03-27,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0924,CLI027,large_premium,large,150,2023-02-10,2023-01-31,"{""M04"": 0.55, ""M05"": 0.38, ""M07"": 0.022, ""M09"": 0.008, ""M10"": 0.008, ""M12"": 0.004, ""M14"": 0.12}"
PO0925,CLI040,large_std,large,200,2023-09-24,2023-09-05,"{""M01"": 0.55, ""M05"": 0.38, ""M06"": 0.022, ""M08"": 0.04, ""M11"": 0.005, ""M14"": 0.12}"
PO0926,CLI047,small_printed,small,1000,2023-07-08,2023-07-03,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0927,CLI027,medium_std,medium,150,2023-09-25,2023-09-05,"{""M01"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M08"": 0.025, ""M11"": 0.003, ""M13"": 0.08}"
PO0928,CLI042,small_printed,small,300,2023-01-31,2023-01-24,"{""M02"": 0.18, ""M05"": 0.12, ""M06"": 0.008, ""M09"": 0.003, ""M10"": 0.003, ""M11"": 0.002, ""M13"": 0.05}"
PO0929,CLI047,medium_printed,medium,800,2023-01-28,2023-01-07,"{""M02"": 0.32, ""M05"": 0.22, ""M06"": 0.014, ""M09"": 0.006, ""M10"": 0.006, ""M11"": 0.003, ""M13"": 0.08}"
