date,material_id,transaction_type,quantity,unit,supplier_id,unit_price,po_number
2023-06-17,M13,issue,20,roll,,24769,
2023-06-11,M14,receipt,3,roll,SUP07,25109,PUR46099
2023-02-12,M12,issue,349,kilograms,,25037,
2023-06-16,M13,issue,41,roll,,23696,
2023-08-27,M01,issue,40,roll,,24278,
2023-03-29,M06,issue,82,Kg,,25299,
2023-03-12,M05,receipt,14,nos,SUP02,22890,PUR33519
2023-08-26,M04,issue,19,roll,,23157,
2023-03-05,M08,receipt,88,KG,SUP04,21629,PUR12180
2023-04-16,M07,issue,420,kilograms,,23990,
2023-02-24,M03,issue,27,pcs,,22501,
2023-08-25,M07,receipt,167,Kg,SUP03,23500,PUR33315
2023-10-11,M09,receipt,265,kg,SUP05,24792,PUR90601
2023-06-03,M01,issue,28,pcs,,21793,
2023-07-17,M01,receipt,26,nos,SUP08,24401,PUR67277
2023-01-17,M03,receipt,46,Rolls,SUP09,23153,PUR95294
2023-11-03,M05,receipt,41,rolls,SUP02,22057,PUR74586
2023-06-02,M02,writeoff,21,pcs,,24471,
2023-06-14,M05,writeoff,17,pcs,,24888,
2023-06-26,M05,return,30,nos,,24823,
2023-11-21,M02,issue,8,nos,,22340,
2023-08-27,M04,issue,48,pcs,,23479,
2023-03-31,M04,receipt,30,pcs,SUP02,24248,PUR29139
2023-08-28,M13,receipt,28,nos,SUP07,25482,PUR43693
2023-11-20,M13,receipt,9,roll,SUP07,23593,PUR87862
2023-08-08,M13,receipt,22,roll,SUP07,24119,PUR94887
2023-01-16,M01,issue,10,rolls,,23484,
2023-04-30,M02,receipt,27,nos,SUP09,22265,PUR57068
2023-10-11,M04,receipt,14,Rolls,SUP02,21654,PUR50063
2023-05-06,M13,writeoff,23,Rolls,,23134,
2023-03-24,M07,receipt,406,KG,SUP03,24497,PUR57820
2023-07-08,M13,receipt,39,roll,SUP07,25240,PUR97102
2023-04-24,M01,writeoff,36,pcs,,20852,
2023-11-22,M02,issue,41,nos,,22553,
2023-02-09,M02,receipt,44,roll,SUP09,22800,PUR11052
2023-02-15,M02,return,6,rolls,,22387,
2023-02-25,M12,receipt,438,kgs,SUP06,21716,PUR19061
2023-05-20,M06,issue,290,KG,,21633,
2023-08-25,M02,issue,22,nos,,21088,
2023-07-12,M10,receipt,469,KG,SUP05,23071,PUR93569
2023-08-13,M06,issue,395,kilograms,,24550,
2023-07-09,M13,issue,3,rolls,,24232,
2023-02-17,M10,receipt,25,kg,SUP05,23252,PUR48653
2023-03-13,M04,issue,32,nos,,22018,
2023-07-12,M03,receipt,26,roll,SUP09,22977,PUR29141
2023-11-18,M08,receipt,293,KG,SUP04,21654,PUR60154
2023-03-26,M14,issue,29,nos,,22836,
2023-11-25,M12,issue,54,kg,,22354,
2023-02-01,M04,issue,22,nos,,22032,
2023-09-01,M14,receipt,18,rolls,SUP07,21573,PUR34372
2023-05-30,M07,receipt,313,KG,SUP03,22283,PUR59335
2023-05-12,M11,writeoff,464,kgs,,22214,
2023-09-17,M05,return,47,Rolls,,23960,
2023-07-31,M14,receipt,20,nos,SUP07,24030,PUR80807
2023-06-10,M12,receipt,456,Kg,SUP06,21296,PUR79769
2023-05-13,M05,receipt,36,Rolls,SUP02,25124,PUR74037
2023-09-18,M06,issue,257,kilograms,,24614,
2023-06-06,M14,issue,39,roll,,23004,
2023-10-29,M10,receipt,101,kilograms,SUP05,21379,PUR54547
2023-01-14,M06,receipt,87,Kg,SUP03,21833,PUR11235
2023-10-30,M02,issue,26,pcs,,21414,
2023-08-31,M02,receipt,34,nos,SUP09,22246,PUR58727
2023-11-29,M04,receipt,47,rolls,SUP08,22514,PUR91257
2023-03-07,M09,issue,314,kgs,,21780,
2023-05-02,M14,receipt,22,pcs,SUP07,24409,PUR11100
2023-11-18,M01,receipt,42,Rolls,SUP08,22268,PUR35602
2023-04-04,M10,issue,214,Kg,,23452,
2023-09-07,M04,receipt,7,Rolls,SUP08,21815,PUR30724
2023-09-08,M05,issue,8,rolls,,22791,
2023-03-01,M02,receipt,29,rolls,SUP01,22366,PUR74295
2023-07-06,M04,receipt,13,pcs,SUP02,22780,PUR48533
2023-04-01,M14,receipt,22,rolls,SUP07,21482,PUR66195
2023-04-23,M10,issue,263,kilograms,,24241,
2023-08-23,M09,receipt,128,kg,SUP05,22382,PUR55683
2023-10-27,M12,receipt,477,kg,SUP06,21318,PUR46517
2023-03-31,M09,return,231,Kg,,21708,
2023-04-20,M12,return,227,kilograms,,24306,
2023-04-14,M05,issue,28,rolls,,22224,
2023-11-26,M13,issue,40,pcs,,22125,
2023-10-01,M09,issue,295,kgs,,22258,
2023-08-30,M03,receipt,22,nos,SUP09,21081,PUR39128
2023-03-12,M07,receipt,364,kg,SUP03,23795,PUR56362
2023-07-12,M01,receipt,38,pcs,SUP01,21275,PUR81633
2023-07-22,M06,writeoff,178,kilograms,,23648,
2023-02-10,M14,issue,19,nos,,24493,
2023-02-20,M10,issue,54,kg,,21923,
2023-10-05,M07,receipt,169,Kg,SUP03,25328,PUR32301
2023-03-06,M07,receipt,275,kg,SUP03,21548,PUR96026
2023-05-06,M13,issue,16,nos,,22242,
2023-03-04,M04,receipt,21,pcs,SUP02,24647,PUR28954
2023-08-07,M10,receipt,214,Kg,SUP05,20995,PUR18104
2023-05-04,M14,issue,33,pcs,,25038,
2023-05-29,M08,issue,158,kilograms,,24411,
2023-06-07,M06,writeoff,25,KG,,21349,
2023-06-22,M08,receipt,387,kgs,SUP04,23621,PUR48143
2023-05-31,M02,receipt,48,nos,SUP09,24308,PUR23143
2023-07-25,M09,issue,112,KG,,24160,
2023-04-24,M03,return,46,Rolls,,22435,
2023-08-22,M04,issue,30,roll,,23912,
2023-07-26,M09,receipt,242,kg,SUP05,21296,PUR54113
2023-07-15,M01,receipt,28,nos,SUP08,21032,PUR85442
2023-01-10,M11,receipt,489,kilograms,SUP05,23234,PUR65907
2023-08-04,M02,return,40,pcs,,22607,
2023-04-18,M06,issue,207,KG,,24459,
2023-02-24,M05,receipt,5,roll,SUP02,22626,PUR11835
2023-05-14,M11,receipt,301,KG,SUP05,23541,PUR77475
2023-10-26,M14,issue,4,nos,,21157,
2023-10-10,M01,return,1,Rolls,,24543,
2023-07-18,M09,receipt,281,KG,SUP05,24691,PUR87649
2023-10-25,M04,receipt,31,Rolls,SUP02,21428,PUR76316
2023-04-23,M10,receipt,440,kilograms,SUP05,24119,PUR90000
2023-11-06,M09,receipt,59,KG,SUP05,22749,PUR10357
2023-02-07,M02,receipt,48,nos,SUP09,22411,PUR65179
2023-09-19,M12,issue,276,kg,,22852,
2023-06-13,M12,issue,74,KG,,22772,
2023-02-14,M03,issue,9,roll,,23470,
2023-03-28,M09,receipt,64,kilograms,SUP05,24771,PUR67210
2023-02-11,M06,receipt,495,kgs,SUP03,23336,PUR20183
2023-11-11,M04,issue,19,nos,,23428,
2023-06-16,M04,issue,46,Rolls,,25074,
2023-08-07,M13,receipt,23,Rolls,SUP07,22950,PUR74468
2023-02-02,M07,receipt,451,kg,SUP03,23503,PUR52007
2023-08-06,M07,receipt,66,Kg,SUP03,22949,PUR88137
2023-08-29,M02,receipt,50,rolls,SUP09,22279,PUR80097
2023-03-30,M12,issue,57,kilograms,,24644,
2023-04-10,M12,writeoff,72,Kg,,22046,
2023-04-07,M13,issue,19,Rolls,,23194,
2023-06-09,M01,receipt,27,pcs,SUP08,24313,PUR52698
2023-06-01,M08,issue,368,kgs,,22911,
2023-10-03,M05,receipt,8,Rolls,SUP02,23997,PUR38530
2023-04-01,M10,writeoff,398,kg,,21133,
2023-09-19,M06,return,490,kilograms,,23338,
2023-01-21,M08,issue,39,Kg,,22512,
2023-02-03,M13,issue,20,Rolls,,24676,
2023-01-28,M11,issue,370,kilograms,,24470,
2023-08-03,M07,issue,298,kilograms,,25146,
2023-04-23,M07,receipt,261,kilograms,SUP03,24611,PUR48424
2023-02-10,M08,return,167,KG,,21975,
2023-05-03,M03,issue,45,pcs,,24437,
2023-05-15,M13,receipt,2,rolls,SUP07,23283,PUR70126
2023-11-09,M14,return,29,pcs,,22854,
2023-08-04,M14,issue,46,Rolls,,24295,
2023-09-13,M01,return,16,rolls,,24503,
2023-07-12,M10,issue,447,kgs,,23398,
2023-06-09,M08,receipt,27,kg,SUP04,25152,PUR36604
2023-03-04,M10,receipt,276,kg,SUP05,21374,PUR11604
2023-05-21,M04,receipt,40,rolls,SUP02,24109,PUR53952
2023-04-04,M12,receipt,386,kgs,SUP06,23889,PUR73652
2023-03-11,M04,receipt,14,rolls,SUP02,21422,PUR67297
2023-08-12,M07,issue,59,Kg,,24830,
2023-09-01,M09,return,414,kilograms,,23138,
2023-11-25,M08,receipt,249,kilograms,SUP04,23774,PUR55830
2023-09-09,M14,receipt,47,pcs,SUP07,24729,PUR70980
2023-02-13,M12,receipt,159,kg,SUP06,24666,PUR70044
2023-08-02,M10,receipt,341,kg,SUP05,24166,PUR59227
2023-04-01,M10,receipt,336,KG,SUP05,23552,PUR22639
2023-11-29,M01,receipt,9,Rolls,SUP08,23970,PUR97898
2023-07-20,M09,writeoff,448,kilograms,,22800,
2023-11-07,M09,writeoff,278,kilograms,,22292,
2023-04-28,M03,issue,25,Rolls,,24507,
2023-11-25,M13,issue,4,Rolls,,25144,
2023-05-14,M06,return,59,kg,,22449,
2023-08-15,M13,issue,24,nos,,25003,
2023-04-25,M02,writeoff,22,Rolls,,21657,
2023-11-04,M14,receipt,31,roll,SUP07,22918,PUR42598
2023-10-19,M12,writeoff,451,kgs,,23910,
2023-10-04,M02,writeoff,41,roll,,23713,
2023-10-30,M10,issue,37,kgs,,21845,
2023-09-25,M13,issue,35,nos,,23366,
2023-10-18,M07,issue,220,kgs,,23389,
2023-11-22,M07,issue,181,KG,,22607,
2023-02-04,M11,issue,379,Kg,,22684,
2023-04-12,M14,issue,41,pcs,,21911,
2023-10-13,M11,return,454,kilograms,,24156,
2023-05-06,M12,return,101,kg,,24651,
2023-06-19,M01,issue,3,pcs,,22127,
2023-01-16,M01,writeoff,18,Rolls,,21275,
2023-04-21,M11,receipt,376,kgs,SUP05,22786,PUR41935
2023-05-08,M13,receipt,5,Rolls,SUP07,22384,PUR93033
2023-05-30,M03,issue,8,nos,,23944,
2023-09-04,M09,receipt,93,kgs,SUP05,24518,PUR72957
2023-11-07,M13,return,47,roll,,22124,
2023-02-20,M11,receipt,427,kg,SUP05,22180,PUR27797
2023-10-05,M08,return,51,KG,,24522,
2023-09-03,M06,return,20,Kg,,24331,
2023-08-04,M08,receipt,51,KG,SUP04,22541,PUR45895
2023-05-21,M11,issue,209,kilograms,,25100,
2023-08-03,M02,receipt,6,roll,SUP09,23428,PUR61402
2023-05-22,M03,receipt,31,roll,SUP09,20871,PUR51473
2023-08-10,M12,receipt,233,kilograms,SUP06,21754,PUR67894
2023-08-18,M09,issue,59,kgs,,23826,
2023-02-03,M08,issue,312,kilograms,,23957,
2023-11-06,M04,return,32,rolls,,22651,
2023-01-01,M12,receipt,336,kgs,SUP06,21133,PUR26640
2023-10-23,M03,receipt,50,nos,SUP09,21318,PUR50119
2023-09-16,M06,issue,495,Kg,,22135,
2023-01-06,M01,receipt,39,Rolls,SUP08,23082,PUR75629
2023-08-04,M11,receipt,226,Kg,SUP05,25434,PUR83929
2023-02-14,M05,receipt,27,pcs,SUP02,24110,PUR88781
2023-05-20,M11,receipt,373,kilograms,SUP05,22548,PUR11010
2023-03-14,M04,receipt,25,Rolls,SUP08,23360,PUR75694
2023-04-16,M08,issue,197,kgs,,23144,
2023-09-30,M12,receipt,412,Kg,SUP06,24603,PUR52949
2023-07-17,M08,receipt,119,Kg,SUP04,21637,PUR44165
2023-05-28,M12,writeoff,19,KG,,24818,
2023-03-08,M09,issue,98,KG,,22474,
2023-05-13,M08,issue,80,kg,,22290,
2023-05-03,M07,issue,384,Kg,,24493,
2023-06-11,M01,receipt,48,roll,SUP08,23499,PUR40463
2023-10-19,M02,issue,43,Rolls,,24849,
2023-03-16,M07,issue,261,Kg,,23174,
2023-10-12,M07,issue,422,KG,,24165,
2023-02-05,M09,issue,35,kg,,21648,
2023-09-28,M05,issue,18,nos,,22350,
2023-10-28,M11,receipt,316,KG,SUP05,24225,PUR90295
2023-11-24,M08,receipt,396,KG,SUP04,24878,PUR42213
2023-04-11,M09,issue,238,kilograms,,24411,
2023-04-18,M07,receipt,378,kilograms,SUP03,24641,PUR78420
2023-03-18,M10,receipt,272,Kg,SUP05,21115,PUR37576
2023-08-11,M09,return,62,kilograms,,24788,
2023-03-14,M07,issue,180,KG,,21531,
2023-11-22,M08,receipt,436,kilograms,SUP04,24531,PUR72904
2023-04-30,M09,writeoff,78,Kg,,21523,
2023-01-13,M10,receipt,492,kgs,SUP05,22728,PUR88227
2023-04-11,M07,issue,485,KG,,22564,
2023-11-12,M03,receipt,4,roll,SUP09,22876,PUR70777
2023-03-20,M03,writeoff,43,nos,,23245,
2023-02-15,M07,issue,240,kg,,23034,
2023-08-16,M08,receipt,446,kilograms,SUP04,23312,PUR97908
2023-11-05,M12,issue,48,kgs,,23269,
2023-01-24,M02,writeoff,42,roll,,23289,
2023-08-09,M08,issue,496,kilograms,,24844,
2023-04-27,M10,return,26,KG,,22093,
2023-05-24,M04,receipt,43,rolls,SUP02,22834,PUR43592
2023-01-29,M03,issue,16,Rolls,,21280,
2023-08-30,M05,writeoff,13,nos,,23482,
2023-10-02,M06,issue,409,Kg,,23813,
2023-07-29,M02,receipt,6,nos,SUP01,21795,PUR86063
2023-05-02,M05,issue,31,roll,,22634,
2023-04-15,M05,receipt,36,pcs,SUP02,23313,PUR29323
2023-09-25,M13,issue,3,roll,,21593,
2023-06-03,M08,issue,270,KG,,24275,
2023-09-26,M12,receipt,23,kg,SUP06,23458,PUR66844
2023-10-19,M11,return,411,KG,,24612,
2023-06-10,M05,receipt,21,rolls,SUP02,22152,PUR90785
2023-08-28,M01,issue,23,Rolls,,23802,
2023-05-20,M10,receipt,438,KG,SUP05,21788,PUR40782
2023-11-13,M07,receipt,210,kilograms,SUP03,21789,PUR73874
2023-10-21,M08,receipt,335,kilograms,SUP04,23441,PUR28667
2023-08-08,M03,issue,25,roll,,23651,
2023-06-15,M11,issue,131,KG,,25646,
2023-09-12,M01,issue,9,rolls,,22735,
2023-01-31,M13,issue,27,nos,,24844,
2023-11-10,M14,writeoff,49,nos,,24785,
2023-10-16,M12,issue,448,KG,,23288,
2023-06-13,M12,issue,139,kg,,22554,
2023-07-13,M04,return,44,pcs,,21136,
2023-09-22,M02,return,10,rolls,,24048,
2023-01-04,M01,receipt,2,rolls,SUP01,22498,PUR55610
2023-06-27,M06,receipt,122,kilograms,SUP03,24882,PUR28828
2023-06-13,M14,issue,28,roll,,22515,
2023-03-07,M03,issue,20,rolls,,23703,
2023-06-08,M09,writeoff,402,Kg,,21400,
2023-10-20,M04,receipt,24,pcs,SUP02,23782,PUR68618
2023-04-12,M07,receipt,490,KG,SUP03,21591,PUR82303
2023-10-26,M02,issue,38,roll,,24665,
2023-06-28,M01,receipt,39,nos,SUP01,22362,PUR11706
2023-04-17,M14,issue,8,nos,,23793,
2023-03-13,M13,issue,32,pcs,,22740,
2023-09-15,M01,receipt,5,rolls,SUP01,22707,PUR13259
2023-11-04,M11,issue,436,KG,,23928,
2023-06-10,M03,issue,35,Rolls,,22465,
2023-11-05,M13,receipt,37,pcs,SUP07,23171,PUR76232
2023-05-01,M10,writeoff,409,kg,,23241,
2023-01-29,M03,receipt,10,roll,SUP09,20966,PUR16204
2023-01-27,M06,issue,489,kilograms,,22110,
2023-02-19,M12,issue,344,KG,,22759,
2023-10-07,M01,issue,48,roll,,23013,
2023-05-15,M10,issue,489,kilograms,,22872,
2023-05-20,M02,receipt,1,roll,SUP01,23362,PUR81252
2023-06-07,M14,issue,5,nos,,23676,
2023-09-13,M13,issue,44,rolls,,25450,
2023-08-23,M06,issue,281,Kg,,23266,
2023-07-14,M01,issue,15,Rolls,,20962,
2023-01-25,M14,receipt,26,roll,SUP07,21155,PUR45679
2023-02-25,M11,issue,15,Kg,,25274,
2023-04-24,M02,issue,4,roll,,22637,
2023-07-12,M07,receipt,438,kgs,SUP03,21605,PUR13813
2023-09-19,M06,receipt,339,Kg,SUP03,22859,PUR66124
2023-10-22,M06,receipt,432,KG,SUP03,24627,PUR85095
2023-10-26,M12,writeoff,484,kg,,23552,
2023-04-26,M05,receipt,10,nos,SUP02,25476,PUR34994
2023-02-12,M06,return,384,kilograms,,25133,
2023-01-10,M07,receipt,73,kilograms,SUP03,21489,PUR69712
2023-05-20,M07,return,46,kgs,,25103,
2023-06-07,M13,receipt,17,Rolls,SUP07,24314,PUR32064
2023-11-20,M02,issue,4,pcs,,21464,
2023-03-10,M07,receipt,258,KG,SUP03,23222,PUR92890
2023-04-23,M09,issue,13,KG,,23564,
2023-05-15,M09,issue,93,Kg,,22080,
2023-01-07,M08,receipt,168,KG,SUP04,23200,PUR35701
2023-09-21,M12,return,145,kgs,,23680,
2023-08-02,M03,receipt,26,roll,SUP09,24610,PUR64254
2023-06-20,M13,receipt,3,pcs,SUP07,21675,PUR57226
2023-06-29,M09,receipt,288,KG,SUP05,21531,PUR71488
2023-01-28,M14,issue,21,rolls,,22232,
2023-06-20,M04,receipt,35,nos,SUP02,21532,PUR73030
2023-05-21,M08,receipt,484,kilograms,SUP04,24585,PUR46968
2023-02-28,M09,writeoff,352,Kg,,24160,
2023-02-28,M14,receipt,18,roll,SUP07,22879,PUR22144
2023-06-24,M10,receipt,66,Kg,SUP05,22473,PUR14657
2023-07-28,M01,return,27,roll,,24304,
2023-07-20,M03,return,35,nos,,22926,
2023-06-10,M06,issue,130,Kg,,24516,
2023-07-24,M14,receipt,32,Rolls,SUP07,24942,PUR65778
2023-11-14,M07,issue,326,Kg,,23834,
2023-04-28,M01,issue,19,roll,,24629,
2023-04-30,M13,receipt,7,pcs,SUP07,24966,PUR33724
2023-05-18,M03,issue,20,pcs,,23174,
2023-11-28,M11,issue,59,kgs,,23034,
2023-10-08,M07,return,129,kilograms,,23033,
2023-10-03,M04,receipt,43,rolls,SUP02,22628,PUR36314
2023-02-12,M02,receipt,5,Rolls,SUP01,23704,PUR55286
2023-02-25,M07,issue,469,kgs,,21398,
2023-05-29,M03,receipt,13,nos,SUP09,21876,PUR69800
2023-04-09,M14,receipt,11,nos,SUP07,24192,PUR39709
2023-02-26,M13,receipt,49,nos,SUP07,23104,PUR89973
2023-07-28,M12,writeoff,92,kilograms,,24696,
2023-10-07,M03,issue,43,roll,,24538,
2023-05-20,M09,writeoff,71,KG,,21939,
2023-06-10,M11,receipt,165,kgs,SUP05,21817,PUR50297
2023-08-20,M08,issue,322,KG,,23572,
2023-08-03,M03,receipt,48,rolls,SUP09,22655,PUR63389
2023-10-29,M06,issue,424,kilograms,,24808,
2023-09-17,M01,issue,48,Rolls,,22034,
2023-03-05,M05,issue,33,rolls,,22040,
2023-06-20,M10,issue,49,Kg,,23009,
2023-02-23,M11,issue,482,Kg,,22285,
2023-05-02,M09,writeoff,290,Kg,,22085,
2023-08-07,M01,issue,43,rolls,,22699,
2023-11-29,M01,return,17,nos,,23335,
2023-06-16,M02,issue,16,Rolls,,22945,
2023-04-02,M12,writeoff,59,kg,,24441,
2023-02-18,M06,issue,232,Kg,,25186,
2023-06-02,M11,issue,189,kg,,25364,
2023-09-01,M08,issue,468,kgs,,25600,
2023-11-13,M09,issue,113,kg,,22151,
2023-09-17,M02,receipt,1,rolls,SUP01,23462,PUR73827
2023-09-04,M02,receipt,43,rolls,SUP09,24849,PUR55195
2023-07-03,M02,issue,18,rolls,,23314,
2023-07-03,M14,receipt,35,roll,SUP07,24301,PUR81124
2023-07-16,M08,return,28,kilograms,,25534,
2023-11-01,M14,receipt,28,nos,SUP07,24103,PUR77824
2023-05-04,M01,receipt,34,pcs,SUP01,24474,PUR60150
2023-09-29,M14,receipt,30,Rolls,SUP07,24050,PUR35608
2023-11-01,M11,return,26,kilograms,,23622,
2023-07-17,M01,receipt,17,roll,SUP01,22244,PUR40946
2023-07-13,M01,receipt,17,rolls,SUP01,22314,PUR98352
2023-09-19,M10,receipt,439,kg,SUP05,22715,PUR40247
2023-04-01,M04,issue,41,nos,,24471,
2023-03-13,M07,issue,103,kgs,,22060,
2023-04-24,M04,receipt,40,nos,SUP08,24606,PUR17766
2023-03-16,M05,receipt,3,nos,SUP02,23246,PUR44126
2023-04-18,M08,issue,441,Kg,,22196,
2023-07-07,M03,issue,38,roll,,21503,
2023-06-26,M01,writeoff,37,Rolls,,22767,
2023-07-09,M04,receipt,13,rolls,SUP08,23869,PUR90553
2023-03-16,M10,issue,40,kgs,,23207,
2023-01-14,M07,receipt,297,kilograms,SUP03,23927,PUR30491
2023-01-06,M08,issue,55,Kg,,22678,
2023-02-28,M11,receipt,158,kgs,SUP05,22129,PUR89693
2023-04-13,M10,return,197,kgs,,22332,
2023-11-25,M05,receipt,45,Rolls,SUP02,23364,PUR32719
2023-07-31,M07,issue,286,KG,,24461,
2023-04-04,M11,receipt,106,KG,SUP05,23888,PUR36692
2023-11-08,M06,return,106,kilograms,,23535,
2023-10-21,M11,receipt,198,Kg,SUP05,25344,PUR30396
2023-09-05,M06,issue,454,Kg,,23324,
2023-05-19,M06,issue,237,kilograms,,23210,
2023-06-11,M06,issue,93,kg,,23442,
2023-09-20,M14,receipt,43,pcs,SUP07,22492,PUR36456
2023-09-09,M09,issue,226,kgs,,22478,
2023-04-18,M13,receipt,48,rolls,SUP07,21560,PUR31974
2023-05-06,M03,receipt,42,Rolls,SUP09,23773,PUR56718
2023-05-15,M13,issue,5,Rolls,,22781,
2023-04-20,M05,receipt,19,roll,SUP02,24655,PUR69515
2023-09-27,M05,receipt,40,Rolls,SUP02,23627,PUR83652
2023-03-19,M12,issue,454,Kg,,22259,
2023-04-09,M04,issue,45,roll,,22115,
2023-02-02,M13,issue,5,roll,,23554,
2023-05-27,M04,receipt,27,nos,SUP02,24969,PUR66695
2023-11-24,M09,receipt,424,kilograms,SUP05,23976,PUR43522
2023-07-03,M08,issue,409,kgs,,22934,
2023-01-09,M07,return,33,kilograms,,24100,
2023-04-20,M02,issue,11,rolls,,21664,
2023-04-18,M02,receipt,22,pcs,SUP09,24865,PUR23973
2023-08-02,M03,issue,33,pcs,,21579,
2023-10-12,M03,issue,17,roll,,21064,
2023-03-26,M05,writeoff,15,nos,,24458,
2023-03-07,M03,issue,19,rolls,,21741,
2023-09-01,M06,issue,182,kg,,23979,
2023-03-05,M01,issue,26,pcs,,22850,
2023-09-10,M09,return,266,kilograms,,24373,
2023-02-10,M01,receipt,41,rolls,SUP01,22295,PUR37270
2023-06-02,M03,issue,13,Rolls,,24372,
2023-07-21,M03,receipt,22,Rolls,SUP09,22115,PUR64332
2023-04-17,M10,receipt,377,KG,SUP05,22197,PUR21344
2023-06-24,M01,return,6,nos,,23174,
2023-04-13,M08,issue,61,kilograms,,23070,
2023-03-12,M05,issue,36,nos,,24875,
2023-03-24,M08,issue,13,kgs,,25222,
2023-06-18,M03,return,19,nos,,20749,
2023-01-08,M11,receipt,323,kilograms,SUP05,24868,PUR76693
2023-11-04,M10,writeoff,16,Kg,,22586,
2023-09-11,M12,receipt,210,kilograms,SUP06,23419,PUR97540
2023-10-19,M09,writeoff,464,kg,,24721,
2023-10-15,M11,receipt,149,kgs,SUP05,23348,PUR32718
2023-02-12,M04,writeoff,45,pcs,,23808,
2023-05-29,M01,issue,24,rolls,,22229,
2023-06-17,M02,receipt,49,pcs,SUP01,22552,PUR69386
2023-04-14,M04,issue,31,Rolls,,21236,
2023-10-31,M03,receipt,26,pcs,SUP09,22332,PUR75748
2023-09-30,M07,receipt,426,Kg,SUP03,23588,PUR37856
2023-03-24,M02,issue,4,rolls,,23846,
2023-07-01,M11,receipt,166,kg,SUP05,24626,PUR70510
2023-07-26,M04,receipt,44,roll,SUP08,24333,PUR36339
2023-07-01,M02,issue,32,nos,,21200,
2023-04-15,M11,issue,348,kg,,24920,
2023-10-21,M03,receipt,3,nos,SUP09,22942,PUR81828
2023-11-08,M07,receipt,179,KG,SUP03,24932,PUR36713
2023-04-07,M05,return,17,rolls,,24210,
2023-03-27,M05,receipt,11,rolls,SUP02,23302,PUR15947
2023-01-03,M07,issue,468,kilograms,,23476,
2023-05-20,M02,receipt,42,rolls,SUP01,23281,PUR51545
2023-06-04,M02,receipt,19,rolls,SUP09,20937,PUR17809
2023-02-10,M09,issue,355,KG,,22147,
2023-03-24,M08,receipt,362,kilograms,SUP04,23264,PUR64347
2023-04-04,M05,issue,27,Rolls,,23128,
2023-05-17,M08,issue,368,KG,,23974,
2023-05-27,M12,return,118,Kg,,23543,
2023-05-29,M12,issue,139,KG,,21194,
2023-08-21,M09,writeoff,372,Kg,,23633,
2023-05-02,M05,issue,45,pcs,,24761,
2023-07-24,M14,receipt,42,pcs,SUP07,22510,PUR69271
2023-08-10,M13,receipt,12,pcs,SUP07,21625,PUR81838
2023-03-26,M11,receipt,167,KG,SUP05,24964,PUR61092
2023-03-23,M02,return,3,pcs,,23408,
2023-03-24,M13,receipt,39,rolls,SUP07,24667,PUR86928
2023-08-11,M12,issue,193,KG,,24637,
2023-06-12,M02,receipt,5,pcs,SUP09,21235,PUR54771
2023-03-02,M11,issue,38,kgs,,22310,
2023-04-15,M11,receipt,265,KG,SUP05,24207,PUR10223
2023-06-07,M09,issue,249,KG,,24183,
2023-10-09,M08,return,102,kgs,,24768,
2023-02-14,M06,issue,80,kgs,,21478,
2023-04-28,M11,issue,126,KG,,21857,
2023-04-06,M01,issue,25,roll,,23206,
2023-08-16,M13,issue,5,roll,,22328,
2023-02-21,M04,issue,6,roll,,23532,
2023-11-09,M07,receipt,286,Kg,SUP03,24453,PUR30694
2023-08-10,M03,issue,6,Rolls,,22167,
2023-01-10,M05,return,40,pcs,,22007,
2023-12-01,M04,receipt,45,roll,SUP02,23424,PUR42343
2023-07-15,M02,issue,13,roll,,24446,
2023-08-10,M14,receipt,6,nos,SUP07,21976,PUR50124
2023-04-11,M07,return,52,Kg,,24438,
2023-04-05,M05,issue,49,pcs,,24503,
2023-06-16,M03,issue,20,Rolls,,22755,
2023-04-06,M11,issue,238,kilograms,,24878,
2023-05-11,M10,receipt,444,kilograms,SUP05,22277,PUR67426
2023-05-03,M08,issue,187,KG,,22342,
2023-09-12,M02,receipt,44,rolls,SUP09,22516,PUR10854
2023-03-15,M07,issue,485,KG,,24213,
2023-02-09,M13,receipt,18,roll,SUP07,21714,PUR50392
2023-09-15,M05,writeoff,1,Rolls,,25505,
2023-01-08,M08,return,214,kg,,22426,
2023-01-11,M03,receipt,42,Rolls,SUP01,21763,PUR43120
2023-06-27,M02,return,25,Rolls,,24814,
2023-04-13,M10,receipt,488,kgs,SUP05,21831,PUR70877
2023-04-06,M03,receipt,17,nos,SUP09,23462,PUR47342
2023-08-03,M04,issue,42,pcs,,24964,
2023-08-10,M13,receipt,43,nos,SUP07,22799,PUR72828
2023-04-06,M11,return,315,kgs,,23860,
2023-01-03,M07,receipt,363,kg,SUP03,22331,PUR38914
2023-10-15,M03,receipt,9,pcs,SUP01,23985,PUR69271
2023-08-02,M01,issue,8,nos,,23319,
2023-06-01,M10,issue,154,kilograms,,23165,
2023-06-30,M02,return,20,rolls,,23938,
2023-03-05,M08,issue,388,kgs,,21790,
2023-05-25,M13,issue,21,pcs,,25539,
2023-01-15,M12,issue,273,kgs,,24694,
2023-09-14,M03,receipt,37,nos,SUP09,21943,PUR19388
2023-01-06,M05,receipt,25,pcs,SUP02,23453,PUR98134
2023-11-14,M06,receipt,90,KG,SUP03,24330,PUR69217
2023-10-08,M09,receipt,181,kilograms,SUP05,24320,PUR65516
2023-01-29,M10,issue,156,KG,,23627,
